#chrom	chromStart	chromEnd	name	name2	geneName	tier
# Filtering on 2 columns
chr19	38303557	38315947	ENST00000339413.11	uc002ohz.4	YIF1B	canonical,basic,all
chr19	38304250	38305006	ENST00000301246.10	uc002ohu.3	C19orf33	canonical,basic,all
chr19	38319844	38332076	ENST00000263372.5	uc002oic.5	KCNK6	canonical,basic,all
chr19	38335829	38370943	ENST00000409235.8	uc002oih.6	CATSPERG	canonical,basic,all
chr19	38374570	38383824	ENST00000215071.9	uc002oii.6	PSMD8	canonical,basic,all
chr19	38384266	38388034	ENST00000334928.11	uc002oij.3	GGN	canonical,basic,all
chr19	38388696	38399587	ENST00000691638.1	uc315tnr.1	SPRED3	canonical,basic,all
chr19	38403092	38409084	ENST00000252530.10	uc002oin.3	FAM98C	canonical,basic,all
chr19	38409057	38426219	ENST00000615439.5	uc060ycj.2	RASGRP4	canonical,basic,all
chr19	38433690	38587564	ENST00000359596.8	uc002oit.5	RYR1	canonical,basic,all
chr19	38587640	38617953	ENST00000396857.7	uc002oiy.4	MAP4K1	canonical,basic,all
chr19	38619187	38636954	ENST00000248342.9	uc002oiz.3	EIF3K	canonical,basic,all
chr19	38647648	38731589	ENST00000252699.7	uc002oja.4	ACTN4	canonical,basic,all
chr19	38730191	38744474	ENST00000328867.9	uc002ojd.3	CAPN12	canonical,basic,all
chr19	38770967	38773517	ENST00000378626.5	uc002oje.5	LGALS7	canonical,basic,all
chr19	38789199	38791754	ENST00000314980.5	uc002ojf.6	LGALS7B	canonical,basic,all
chr19	38801673	38812945	ENST00000307751.9	uc002ojg.5	LGALS4	canonical,basic,all
chr19	38815421	38831794	ENST00000221418.9	uc002oji.5	ECH1	canonical,basic,all
chr19	38817470	38840178	ENST00000594769.5	uc060yfo.1	ENSG00000268083	canonical,basic,all
chr19	38836369	38849986	ENST00000221419.10	uc060yfy.2	HNRNPL	canonical,basic,all
chr19	38867829	38878275	ENST00000591812.2	uc010xuo.4	RINL	canonical,basic,all
chr19	38878559	38899618	ENST00000249396.12	uc002ojt.4	SIRT2	canonical,basic,all
chr19	38899968	38908889	ENST00000313582.6	uc002ojw.5	NFKBIB	canonical,basic,all
chr19	38908979	38912186	ENST00000571838.2	uc021uuj.2	CCER2	canonical,basic,all
chr19	38915265	38930763	ENST00000221431.11	uc002oka.4	SARS2	canonical,basic,all
chr19	38915403	38949855	ENST00000599996.1	uc060yhs.1	ENSG00000269547	canonical,basic,all
chr19	38930943	38933168	ENST00000308018.9	uc002okc.5	MRPS12	canonical,basic,all
chr19	38941400	38975742	ENST00000292852.9	uc002okg.4	FBXO17	canonical,basic,all
chr19	39024020	39032549	ENST00000292853.9	uc002okh.6	FBXO27	canonical,basic,all
chr19	39084367	39111493	ENST00000331256.10	uc002oki.5	ACP7	canonical,basic,all
chr19	39125785	39179404	ENST00000360442.8	uc060yix.2	PAK4	canonical,basic,all
chr19	39196963	39201884	ENST00000339852.5	uc002okq.3	NCCRP1	canonical,basic,all
chr19	39202824	39204263	ENST00000318438.7	uc002okr.4	SYCN	canonical,basic,all
chr19	39243552	39245006	ENST00000413851.3	uc010xuu.4	IFNL3	canonical,basic,all
chr19	39246313	39248856	ENST00000634967.1	uc284pmp.1	IFNL4	canonical,basic,all
chr19	39268395	39270188	ENST00000331982.6	uc002oku.3	IFNL2	canonical,basic,all
chr19	39296406	39298673	ENST00000333625.3	uc002okv.5	IFNL1	canonical,basic,all
chr19	39306565	39320863	ENST00000248668.5	uc002okw.4	LRFN1	canonical,basic,all
chr19	39328358	39336043	ENST00000597595.6	uc002okz.6	GMFG	canonical,basic,all
chr19	39342420	39385700	ENST00000610417.5	uc060yjr.2	SAMD4B	canonical,basic,all
chr19	39385628	39391106	ENST00000221265.8	uc002old.6	PAF1	canonical,basic,all
chr19	39391377	39400641	ENST00000315588.11	uc002olf.5	MED29	canonical,basic,all
chr19	39406846	39409407	ENST00000597629.3	uc002olh.4	ZFP36	canonical,basic,all
chr19	39412668	39428415	ENST00000425673.6	uc010xuz.4	PLEKHG2	canonical,basic,all
chr19	39433136	39435949	ENST00000251453.8	uc002olk.5	RPS16	canonical,basic,all
chr19	39445581	39476670	ENST00000432763.7	uc060ylk.2	SUPT5H	canonical,basic,all
chr19	39480837	39493779	ENST00000607714.6	uc060yma.2	TIMM50	canonical,basic,all
chr19	39498946	39508469	ENST00000356433.10	uc002olw.4	DLL3	canonical,basic,all
chr19	39515138	39520675	ENST00000335426.9	uc021uum.2	SELENOV	canonical,basic,all
chr19	39530986	39532852	ENST00000326282.5	uc002olz.2	EID2B	canonical,basic,all
chr19	39538706	39540161	ENST00000390658.4	uc002oma.7	EID2	canonical,basic,all
chr19	39602523	39607474	ENST00000221797.5	uc002omb.5	LGALS13	canonical,basic,all
chr19	39655912	39660647	ENST00000392051.4	uc021uun.3	LGALS16	canonical,basic,all
chr19	39704480	39709444	ENST00000392052.8	uc002omg.5	LGALS14	canonical,basic,all
chr19	39731254	39738029	ENST00000221804.5	uc002omh.5	CLC	canonical,basic,all
chr19	39778853	39786291	ENST00000638280.2	uc285ppv.2	LEUTX	canonical,basic,all
chr19	39825349	39834162	ENST00000323039.10	uc002omj.4	DYRK1B	canonical,basic,all
chr19	39830481	39831956	ENST00000706940.1	uc316vlp.1	ENSG00000291312	canonical,basic,all
chr19	39834457	39846379	ENST00000221801.8	uc002omn.5	FBL	canonical,basic,all
chr19	39863322	39934626	ENST00000616721.6	uc285ppw.2	FCGBP	canonical,basic,all
chr19	39971164	39981764	ENST00000157812.7	uc002omq.6	PSMC4	canonical,basic,all
chr19	39997059	40021038	ENST00000347077.9	uc002oms.4	ZNF546	canonical,basic,all
chr19	40028259	40056231	ENST00000434248.6	uc060yoj.2	ZNF780B	canonical,basic,all
chr19	40073044	40090943	ENST00000683561.1	uc289fln.1	ZNF780A	canonical,basic,all
chr19	40191425	40215575	ENST00000253055.8	uc002ona.4	MAP3K10	canonical,basic,all
chr19	40216057	40218384	ENST00000311308.7	uc002onc.4	TTC9B	canonical,basic,all
chr19	40222207	40226689	ENST00000430325.7	uc010xvi.3	CCNP	canonical,basic,all
chr19	40230316	40285345	ENST00000392038.7	uc002onf.4	AKT2	canonical,basic,all
chr19	40319535	40348397	ENST00000683109.1	uc289eud.1	C19orf47	canonical,basic,all
chr19	40348694	40378485	ENST00000409735.9	uc002onj.6	PLD3	canonical,basic,all
chr19	40379270	40390181	ENST00000291823.3	uc002onp.4	HIPK4	canonical,basic,all
chr19	40393767	40413378	ENST00000324001.8	uc002onr.5	PRX	canonical,basic,all
chr19	40421588	40425992	ENST00000357949.5	uc002ont.7	SERTAD1	canonical,basic,all
chr19	40440843	40444335	ENST00000322354.4	uc002onv.6	SERTAD3	canonical,basic,all
chr19	40447767	40465745	ENST00000263368.9	uc002onw.4	BLVRB	canonical,basic,all
chr19	40467000	40576464	ENST00000598249.6	uc002onz.5	SPTBN4	canonical,basic,all
chr19	40576872	40591397	ENST00000291842.10	uc002oob.5	SHKBP1	canonical,basic,all
chr19	40601368	40629818	ENST00000396819.8	uc032hxq.3	LTBP4	canonical,basic,all
chr19	40665904	40690651	ENST00000252891.8	uc002oon.5	NUMBL	canonical,basic,all
chr19	40691529	40716886	ENST00000324464.8	uc002oor.3	COQ8B	canonical,basic,all
chr19	40717111	40740860	ENST00000263370.3	uc002oot.6	ITPKC	canonical,basic,all
chr19	40740860	40750477	ENST00000378313.7	uc002oou.2	ACTMAP	canonical,basic,all
chr19	40751202	40765389	ENST00000243563.8	uc002ooz.5	SNRPA	canonical,basic,all
chr19	40771647	40796943	ENST00000600729.2	uc010xvt.3	MIA-RAB4B	canonical,basic,all
chr19	40775520	40777490	ENST00000263369.4	uc002opb.6	MIA	canonical,basic,all
chr19	40778246	40796942	ENST00000357052.8	uc002opd.4	RAB4B	canonical,basic,all
chr19	40778270	40808418	ENST00000594136.2	uc060yxf.2	RAB4B-EGLN2	canonical,basic,all
chr19	40799190	40808434	ENST00000303961.9	uc002opg.6	EGLN2	canonical,basic,all
chr19	40801296	40898282	ENST00000601627.1	uc060yxv.1	ENSG00000268797	canonical,basic,all
chr19	40843540	40850447	ENST00000301141.10	uc002opl.5	CYP2A6	canonical,basic,all
chr19	40875438	40882231	ENST00000301146.9	uc002opm.4	CYP2A7	canonical,basic,all
chr19	40991281	41018398	ENST00000324071.10	uc285pqa.2	CYP2B6	canonical,basic,all
chr19	41088450	41096195	ENST00000330436.4	uc002opt.6	CYP2A13	canonical,basic,all
chr19	41114431	41128381	ENST00000331105.7	uc002opu.3	CYP2F1	canonical,basic,all
chr19	41193218	41207539	ENST00000310054.9	uc002opw.5	CYP2S1	canonical,basic,all
chr19	41219222	41261766	ENST00000301178.9	uc010ehj.6	AXL	canonical,basic,all
chr19	41264371	41307787	ENST00000392006.8	uc002oqb.6	HNRNPUL1	canonical,basic,all
chr19	41310171	41324873	ENST00000269967.4	uc002oqg.4	CCDC97	canonical,basic,all
chr19	41330322	41353922	ENST00000221930.6	uc002oqh.5	TGFB1	canonical,basic,all
chr19	41354416	41364149	ENST00000243578.8	uc002oqj.4	B9D2	canonical,basic,all
chr19	41376532	41384083	ENST00000392002.7	uc002oqk.6	TMEM91	canonical,basic,all
chr19	41376756	41425001	ENST00000540732.3	uc002oqm.5	ENSG00000255730	canonical,basic,all
chr19	41386373	41397359	ENST00000221233.9	uc002oqo.5	EXOSC5	canonical,basic,all
chr19	41397817	41425002	ENST00000269980.7	uc002oqq.5	BCKDHA	canonical,basic,all
chr19	41425358	41427374	ENST00000691102.1	uc315stc.1	B3GNT8	canonical,basic,all
chr19	41431317	41439912	ENST00000221943.14	uc002oqw.4	DMAC2	canonical,basic,all
chr19	41443155	41444765	ENST00000378187.3	uc010xwc.3	ERICH4	canonical,basic,all
chr19	41576165	41586844	ENST00000401445.4	uc002ore.6	CEACAM21	canonical,basic,all
chr19	41619014	41627074	ENST00000221954.7	uc002orh.2	CEACAM4	canonical,basic,all
chr19	41673302	41688270	ENST00000401731.6	uc010ehx.4	CEACAM7	canonical,basic,all
chr19	41708625	41730433	ENST00000221992.11	uc002orl.5	CEACAM5	canonical,basic,all
chr19	41708656	41756737	ENST00000435837.2	uc060zck.1	ENSG00000267881	canonical,basic,all
chr19	41755529	41772211	ENST00000199764.7	uc032hyc.3	CEACAM6	canonical,basic,all
chr19	41796586	41811554	ENST00000357396.8	uc032hyd.3	CEACAM3	canonical,basic,all
chr19	41837073	41844683	ENST00000609812.6	uc032hyg.3	LYPD4	canonical,basic,all
chr19	41845041	41852333	ENST00000269945.8	uc002ors.5	DMRTC2	canonical,basic,all
chr19	41860254	41872925	ENST00000598742.6	uc002ort.5	RPS19	canonical,basic,all
chr19	41877278	41881372	ENST00000221972.8	uc002orv.4	CD79A	canonical,basic,all
chr19	41883183	41907452	ENST00000354532.8	uc002orx.5	ARHGEF1	canonical,basic,all
chr19	41907703	41928449	ENST00000597630.3	uc285pqc.2	ERFL	canonical,basic,all
chr19	41956682	41959321	ENST00000222008.11	uc002osf.5	RABAC1	canonical,basic,all
chr19	41956878	41994232	ENST00000644613.1	uc285pqd.1	ENSG00000285505	canonical,basic,all
chr19	41966581	41994230	ENST00000648268.1	uc285pqe.1	ATP1A3	canonical,basic,all
chr19	41998323	42070206	ENST00000593562.6	uc060zer.2	GRIK5	canonical,basic,all
chr19	42076165	42081552	ENST00000359044.5	uc002osm.7	ZNF574	canonical,basic,all
chr19	42086109	42132446	ENST00000692977.1	uc315vng.1	POU2F2	canonical,basic,all
chr19	42198597	42217677	ENST00000596251.6	uc002osu.4	DEDD2	canonical,basic,all
chr19	42215132	42232149	ENST00000678490.1	uc288tgr.1	ENSG00000288671	canonical,basic,all
chr19	42220311	42228201	ENST00000301215.8	uc002osz.3	ZNF526	canonical,basic,all
chr19	42230189	42242602	ENST00000222330.8	uc002otb.3	GSK3A	canonical,basic,all
chr19	42234582	42255132	ENST00000594664.1	uc060zga.1	ENSG00000268643	canonical,basic,all
chr19	42247568	42255128	ENST00000222329.9	uc002ote.6	ERF	canonical,basic,all
chr19	42269251	42295796	ENST00000681038.1	uc289bso.1	CIC	canonical,basic,all
chr19	42297034	42302624	ENST00000262890.8	uc002otg.4	PAFAH1B3	canonical,basic,all
chr19	42302131	42310814	ENST00000341747.8	uc002oti.4	PRR19	canonical,basic,all
chr19	42313308	42325064	ENST00000301204.8	uc002otk.3	TMEM145	canonical,basic,all
chr19	42325634	42378765	ENST00000251268.11	uc002otm.7	MEGF8	canonical,basic,all
chr19	42387018	42390297	ENST00000222032.10	uc002otp.6	CNFN	canonical,basic,all
chr19	42401513	42427388	ENST00000244289.9	uc002otr.5	LIPE	canonical,basic,all
chr19	42428277	42442946	ENST00000601181.6	uc002otu.5	CXCL17	canonical,basic,all
chr19	42507305	42528481	ENST00000161559.11	uc002otv.4	CEACAM1	canonical,basic,all
chr19	42580242	42594924	ENST00000244336.10	uc002oud.4	CEACAM8	canonical,basic,all
chr19	42721641	42740481	ENST00000327495.10	uc002oue.5	PSG3	canonical,basic,all
chr19	42754232	42765678	ENST00000306511.5	uc002ouo.3	PSG8	canonical,basic,all
chr19	42866463	42879713	ENST00000436291.7	uc002ovb.5	PSG1	canonical,basic,all
chr19	42902085	42917894	ENST00000187910.7	uc002ovg.4	PSG6	canonical,basic,all
chr19	42924131	42937207	ENST00000406070.7	uc031rlb.4	PSG7	canonical,basic,all
chr19	43007655	43026469	ENST00000320078.12	uc002ovm.3	PSG11	canonical,basic,all
chr19	43064208	43082701	ENST00000406487.6	uc002ovr.5	PSG2	canonical,basic,all
chr19	43167742	43186536	ENST00000342951.11	uc002ovu.5	PSG5	canonical,basic,all
chr19	43192701	43205638	ENST00000405312.8	uc002ovy.5	PSG4	canonical,basic,all
chr19	43253281	43269530	ENST00000270077.8	uc002owd.6	PSG9	canonical,basic,all
chr19	43353685	43363172	ENST00000618265.5	uc032hyu.3	CD177	canonical,basic,all
chr19	43414889	43418597	ENST00000598265.2	uc010xwo.4	TEX101	canonical,basic,all
chr19	43460786	43465608	ENST00000244333.4	uc002owl.3	LYPD3	canonical,basic,all
chr19	43475102	43504746	ENST00000292140.10	uc002own.6	PHLDB3	canonical,basic,all
chr19	43506718	43527201	ENST00000292147.7	uc002owp.4	ETHE1	canonical,basic,all
chr19	43533187	43536087	ENST00000314228.10	uc002ows.5	ZNF575	canonical,basic,all
chr19	43543310	43575527	ENST00000262887.10	uc002owt.4	XRCC1	canonical,basic,all
chr19	43554691	43593036	ENST00000594374.1	uc060zmb.1	ENSG00000268361	canonical,basic,all
chr19	43575800	43582098	ENST00000599207.6	uc060zme.2	PINLYP	canonical,basic,all
chr19	43584366	43596134	ENST00000422989.6	uc010eiv.4	IRGQ	canonical,basic,all
chr19	43596594	43601157	ENST00000336564.5	uc002owz.4	ZNF576	canonical,basic,all
chr19	43607223	43619629	ENST00000300811.8	uc002oxa.5	ZNF428	canonical,basic,all
chr19	43612087	43614498	ENST00000417606.3	uc010xwr.4	SRRM5	canonical,basic,all
chr19	43622367	43639850	ENST00000222374.3	uc002oxc.3	CADM4	canonical,basic,all
chr19	43648578	43670169	ENST00000340093.8	uc002oxf.4	PLAUR	canonical,basic,all
chr19	43716075	43720021	ENST00000244314.6	uc002oxh.5	IRGC	canonical,basic,all
chr19	43727982	43754962	ENST00000270066.11	uc002oxj.4	SMG9	canonical,basic,all
chr19	43766532	43780973	ENST00000648319.1	uc002oxl.4	KCNN4	canonical,basic,all
chr19	43795926	43802447	ENST00000377950.8	uc002oxm.6	LYPD5	canonical,basic,all
chr19	43827320	43852017	ENST00000618787.5	uc002oxr.6	ZNF283	canonical,basic,all
chr19	43872364	43883964	ENST00000587539.2	uc002oxs.8	ZNF404	canonical,basic,all
chr19	43912623	43935282	ENST00000269973.10	uc002oxw.4	ZNF45	canonical,basic,all
chr19	43951227	43967709	ENST00000587682.6	uc010ejb.3	ZNF221	canonical,basic,all
chr19	43984187	43998326	ENST00000270014.7	uc002oxz.4	ZNF155	canonical,basic,all
chr19	44002956	44013924	ENST00000429154.7	uc002oyb.3	ZNF230	canonical,basic,all
chr19	44025353	44087318	ENST00000591793.1	uc060zpm.1	ENSG00000267022	canonical,basic,all
chr19	44025378	44033110	ENST00000391960.4	uc002oye.5	ZNF222	canonical,basic,all
chr19	44052035	44067999	ENST00000434772.8	uc002oyf.3	ZNF223	canonical,basic,all
chr19	44072158	44089613	ENST00000421176.4	uc002oyg.3	ZNF284	canonical,basic,all
chr19	44094360	44109826	ENST00000693561.1	uc315wjt.1	ZNF224	canonical,basic,all
chr19	44113398	44134822	ENST00000262894.11	uc002oyj.3	ZNF225	canonical,basic,all
chr19	44141553	44160313	ENST00000426739.7	uc002oym.5	ZNF234	canonical,basic,all
chr19	44165099	44177685	ENST00000337433.10	uc002oyp.5	ZNF226	canonical,basic,all
chr19	44212531	44237268	ENST00000313040.12	uc002oyu.6	ZNF227	canonical,basic,all
chr19	44259885	44275317	ENST00000683810.1	uc289fvc.1	ZNF233	canonical,basic,all
chr19	44286347	44305025	ENST00000291182.9	uc002oza.6	ZNF235	canonical,basic,all
chr19	44326554	44356680	ENST00000354340.9	uc002ozc.6	ZNF112	canonical,basic,all
chr19	44329694	44401608	ENST00000588212.1	uc060zrn.1	ENSG00000267173	canonical,basic,all
chr19	44382297	44401608	ENST00000614994.5	uc002ozd.6	ZNF285	canonical,basic,all
chr19	44426253	44448472	ENST00000614049.5	uc032hzj.3	ZNF229	canonical,basic,all
chr19	44474442	44500522	ENST00000592529.6	uc002ozi.7	ZNF180	canonical,basic,all
chr19	44506158	44529675	ENST00000614924.5	uc032hzq.2	CEACAM20	canonical,basic,all
chr19	44613562	44636781	ENST00000402988.6	uc021uvj.2	IGSF23	canonical,basic,all
chr19	44643909	44666162	ENST00000425690.8	uc032hzv.3	PVR	canonical,basic,all
chr19	44671481	44684355	ENST00000358777.10	uc002ozp.7	CEACAM19	canonical,basic,all
chr19	44699150	44710718	ENST00000587331.7	uc285pqq.2	CEACAM16	canonical,basic,all
chr19	44748707	44760044	ENST00000164227.10	uc010xxe.4	BCL3	canonical,basic,all
chr19	44777889	44800652	ENST00000647358.2	uc285pqr.1	CBLC	canonical,basic,all
chr19	44809102	44821421	ENST00000270233.12	uc002ozu.7	BCAM	canonical,basic,all
chr19	44846296	44889223	ENST00000252483.10	uc002ozw.3	NECTIN2	canonical,basic,all
chr19	44891253	44903689	ENST00000426677.7	uc002paa.6	TOMM40	canonical,basic,all
chr19	44905795	44909393	ENST00000252486.9	uc002pab.5	APOE	canonical,basic,all
chr19	44914607	44919346	ENST00000592535.6	uc060zuj.2	APOC1	canonical,basic,all
chr19	44942236	44945496	ENST00000592954.2	uc060zuq.2	APOC4	canonical,basic,all
chr19	44942255	44949370	ENST00000589057.5	uc060zus.1	APOC4-APOC2	canonical,basic,all
chr19	44946050	44949565	ENST00000252490.7	uc060zuu.3	APOC2	canonical,basic,all
chr19	44955379	44993341	ENST00000337392.10	uc002pai.6	CLPTM1	canonical,basic,all
chr19	45001463	45038192	ENST00000221452.13	uc060zvi.2	RELB	canonical,basic,all
chr19	45039044	45070956	ENST00000221455.8	uc002pak.4	CLASRP	canonical,basic,all
chr19	45071499	45076478	ENST00000303809.7	uc002pao.5	ZNF296	canonical,basic,all
chr19	45079259	45091518	ENST00000270257.9	uc002paq.3	GEMIN7	canonical,basic,all
chr19	45093178	45147285	ENST00000221462.9	uc021uvs.3	PPP1R37	canonical,basic,all
chr19	45149743	45160982	ENST00000686631.1	uc315mcx.1	NKPD1	canonical,basic,all
chr19	45162932	45178237	ENST00000585934.1	uc002paw.5	TRAPPC6A	canonical,basic,all
chr19	45178783	45181800	ENST00000433642.3	uc002pax.6	BLOC1S3	canonical,basic,all
chr19	45212369	45245407	ENST00000413988.3	uc002pay.3	EXOC3L2	canonical,basic,all
chr19	45251270	45305284	ENST00000262891.9	uc002pbb.4	MARK4	canonical,basic,all
chr19	45306412	45322875	ENST00000221476.4	uc002pbd.6	CKM	canonical,basic,all
chr19	45340749	45351519	ENST00000391946.7	uc002pbf.3	KLC3	canonical,basic,all
chr19	45349836	45370573	ENST00000391945.10	uc002pbj.5	ERCC2	canonical,basic,all
chr19	45379637	45405069	ENST00000360957.10	uc002pbn.5	PPP1R13L	canonical,basic,all
chr19	45406643	45410737	ENST00000309424.8	uc002pbq.2	POLR1G	canonical,basic,all
chr19	45407333	45423917	ENST00000300853.8	uc002pbs.4	ERCC1	canonical,basic,all
chr19	45467995	45475179	ENST00000353609.8	uc002pbx.6	FOSB	canonical,basic,all
chr19	45485293	45497047	ENST00000245923.9	uc002pcb.6	RTN2	canonical,basic,all
chr19	45498442	45502513	ENST00000451287.7	uc002pce.5	PPM1N	canonical,basic,all
chr19	45507478	45526983	ENST00000245932.11	uc002pcg.5	VASP	canonical,basic,all
chr19	45546280	45584802	ENST00000263275.5	uc002pck.6	OPA3	canonical,basic,all
chr19	45589763	45602212	ENST00000323040.5	uc002pcm.5	GPR4	canonical,basic,all
chr19	45609399	45639397	ENST00000245925.8	uc002pcn.5	EML2	canonical,basic,all
chr19	45668220	45683722	ENST00000590918.6	uc002pcu.3	GIPR	canonical,basic,all
chr19	45687459	45691953	ENST00000342669.8	uc002pcw.5	SNRPD2	canonical,basic,all
chr19	45692665	45703987	ENST00000012049.10	uc010xxr.4	QPCTL	canonical,basic,all
chr19	45710628	45730896	ENST00000317683.4	uc002pcz.5	FBXO46	canonical,basic,all
chr19	45733438	45764541	ENST00000457052.3	uc021uwa.3	MEIOSIN	canonical,basic,all
chr19	45764784	45769252	ENST00000317578.7	uc002pdb.5	SIX5	canonical,basic,all
chr19	45769716	45782490	ENST00000291270.9	uc002pdf.4	DMPK	canonical,basic,all
chr19	45779436	45785973	ENST00000593999.1	uc061acq.1	ENSG00000268434	canonical,basic,all
chr19	45782946	45792845	ENST00000270223.7	uc002pdj.3	DMWD	canonical,basic,all
chr19	45795712	45815308	ENST00000221538.8	uc002pdm.5	RSPH6A	canonical,basic,all
chr19	45815409	45863147	ENST00000245934.12	uc002pdn.5	SYMPK	canonical,basic,all
chr19	45864325	45873797	ENST00000302177.3	uc002pdr.4	FOXA3	canonical,basic,all
chr19	45883607	45886141	ENST00000302165.5	uc002pds.3	IRF2BP1	canonical,basic,all
chr19	45890022	45902613	ENST00000322217.6	uc002pdt.5	MYPOP	canonical,basic,all
chr19	45913213	45914778	ENST00000341294.4	uc002pdu.5	NANOS2	canonical,basic,all
chr19	45933733	45973865	ENST00000263257.6	uc002pdv.4	NOVA2	canonical,basic,all
chr19	45995466	46018616	ENST00000595358.5	uc031rlj.2	CCDC61	canonical,basic,all
chr19	46019152	46023053	ENST00000008938.5	uc002pdx.5	PGLYRP1	canonical,basic,all
chr19	46039181	46041002	ENST00000377697.2	uc002pdy.2	IGFL4	canonical,basic,all
chr19	46120066	46124688	ENST00000341415.3	uc002pea.2	IGFL3	canonical,basic,all
chr19	46148237	46161289	ENST00000377693.5	uc010xxv.4	IGFL2	canonical,basic,all
chr19	46229741	46231243	ENST00000437936.2	uc002pee.4	IGFL1	canonical,basic,all
chr19	46297041	46343433	ENST00000377670.9	uc002peh.4	HIF3A	canonical,basic,all
chr19	46347086	46390975	ENST00000012443.9	uc002pem.5	PPP5C	canonical,basic,all
